Date,Visitor,G,Home,G,,Att.,LOG,Notes
1992-02-07,Toronto Maple Leafs,4,Detroit Red Wings,3,,,,
1992-02-07,New York Islanders,2,Edmonton Oilers,4,,,,
1992-02-07,Calgary Flames,1,Winnipeg Jets,4,,,,
1992-02-07,New York Rangers,2,Washington Capitals,6,,,,
1992-02-08,New Jersey Devils,6,Boston Bruins,4,,,,
1992-02-08,Los Angeles Kings,4,Pittsburgh Penguins,3,,,,
1992-02-08,Philadelphia Flyers,3,Quebec Nordiques,0,,,,
1992-02-08,Chicago Blackhawks,3,St. Louis Blues,1,,,,
1992-02-08,Montreal Canadiens,4,Toronto Maple Leafs,6,,,,
1992-02-09,Pittsburgh Penguins,3,Boston Bruins,6,,,,
1992-02-09,Los Angeles Kings,5,Buffalo Sabres,4,,,,
1992-02-09,Minnesota North Stars,4,Hartford Whalers,4,OT,,,
1992-02-09,Detroit Red Wings,5,New York Rangers,5,OT,,,
1992-02-09,New Jersey Devils,2,Quebec Nordiques,1,,,,
1992-02-09,San Jose Sharks,2,Washington Capitals,6,,,,
1992-02-10,Vancouver Canucks,3,Montreal Canadiens,8,,,,
1992-02-11,New York Islanders,3,Calgary Flames,1,,,,
1992-02-11,Buffalo Sabres,1,Hartford Whalers,5,,,,
1992-02-11,Edmonton Oilers,5,Minnesota North Stars,4,,,,
1992-02-11,Washington Capitals,4,Quebec Nordiques,3,,,,
1992-02-11,Los Angeles Kings,2,St. Louis Blues,3,,,,
1992-02-11,Detroit Red Wings,3,Toronto Maple Leafs,4,,,,
1992-02-12,Detroit Red Wings,9,Buffalo Sabres,4,,,,
1992-02-12,San Jose Sharks,1,Montreal Canadiens,6,,,,
1992-02-12,Vancouver Canucks,2,New York Rangers,5,,,,
1992-02-13,Washington Capitals,4,Calgary Flames,4,OT,,,
1992-02-13,Los Angeles Kings,2,Chicago Blackhawks,2,OT,,,
1992-02-13,Edmonton Oilers,3,Hartford Whalers,1,,,,
1992-02-13,Winnipeg Jets,1,Minnesota North Stars,6,,,,
1992-02-13,Vancouver Canucks,3,New Jersey Devils,5,,,,
1992-02-13,Quebec Nordiques,2,Philadelphia Flyers,3,,,,
1992-02-13,Boston Bruins,0,St. Louis Blues,4,,,,
1992-02-14,San Jose Sharks,6,Buffalo Sabres,7,,,,
1992-02-14,New York Islanders,2,New York Rangers,9,,,,
1992-02-15,San Jose Sharks,1,Detroit Red Wings,11,,,,
1992-02-15,Washington Capitals,3,Los Angeles Kings,6,,,,
1992-02-15,Pittsburgh Penguins,2,Minnesota North Stars,5,,,,
1992-02-15,Quebec Nordiques,4,Montreal Canadiens,4,OT,,,
1992-02-15,Hartford Whalers,1,New Jersey Devils,4,,,,
1992-02-15,Vancouver Canucks,1,New York Islanders,3,,,,
1992-02-15,Edmonton Oilers,5,Philadelphia Flyers,8,,,,
1992-02-15,Calgary Flames,2,St. Louis Blues,7,,,,
1992-02-15,Winnipeg Jets,3,Toronto Maple Leafs,1,,,,
1992-02-16,Hartford Whalers,4,Buffalo Sabres,5,,,,
1992-02-16,Calgary Flames,5,Chicago Blackhawks,5,OT,,,
1992-02-16,New York Rangers,2,New Jersey Devils,4,,,,
1992-02-16,Pittsburgh Penguins,3,Philadelphia Flyers,3,OT,,,
1992-02-16,Edmonton Oilers,5,Toronto Maple Leafs,7,,,,
1992-02-17,St. Louis Blues,3,Detroit Red Wings,5,,,,
1992-02-17,Boston Bruins,3,Los Angeles Kings,6,,,,
1992-02-17,Minnesota North Stars,0,Montreal Canadiens,8,,,,
1992-02-17,Winnipeg Jets,4,New York Islanders,5,OT,,,
1992-02-17,Vancouver Canucks,3,New York Rangers,3,OT,,,
1992-02-18,Philadelphia Flyers,3,New Jersey Devils,4,OT,,,
1992-02-18,Toronto Maple Leafs,1,Pittsburgh Penguins,7,,,,
1992-02-18,Minnesota North Stars,0,Quebec Nordiques,4,,,,
1992-02-18,Washington Capitals,4,San Jose Sharks,2,,,,
1992-02-19,Boston Bruins,4,Calgary Flames,6,,,,
1992-02-19,Los Angeles Kings,3,Edmonton Oilers,4,,,,
1992-02-19,Montreal Canadiens,2,Hartford Whalers,2,OT,,,
1992-02-19,Buffalo Sabres,5,Vancouver Canucks,6,,,,
1992-02-19,St. Louis Blues,4,Winnipeg Jets,3,,,,
1992-02-20,New Jersey Devils,4,Chicago Blackhawks,4,OT,,,
1992-02-20,Toronto Maple Leafs,2,Detroit Red Wings,3,,,,
1992-02-20,New York Rangers,2,New York Islanders,6,,,,
1992-02-20,Quebec Nordiques,4,Pittsburgh Penguins,4,OT,,,
1992-02-21,Los Angeles Kings,7,Calgary Flames,9,,,,
1992-02-21,Boston Bruins,5,Edmonton Oilers,3,,,,
1992-02-21,Minnesota North Stars,4,New York Rangers,5,,,,
1992-02-21,Vancouver Canucks,5,San Jose Sharks,3,,,,
1992-02-21,New Jersey Devils,4,Winnipeg Jets,6,,,,
1992-02-22,Chicago Blackhawks,1,Detroit Red Wings,2,,,,
1992-02-22,Quebec Nordiques,0,Hartford Whalers,4,,,,
1992-02-22,Pittsburgh Penguins,1,Montreal Canadiens,2,,,,
1992-02-22,Minnesota North Stars,1,New York Islanders,2,,,,
1992-02-22,Toronto Maple Leafs,3,St. Louis Blues,4,,,,
1992-02-22,Philadelphia Flyers,5,Washington Capitals,7,,,,
1992-02-23,St. Louis Blues,2,Chicago Blackhawks,4,,,,
1992-02-23,Buffalo Sabres,2,Edmonton Oilers,5,,,,
1992-02-23,Detroit Red Wings,4,Hartford Whalers,0,,,,
1992-02-23,Quebec Nordiques,3,Montreal Canadiens,3,OT,,,
1992-02-23,Washington Capitals,4,New York Islanders,1,,,,
1992-02-23,Philadelphia Flyers,1,New York Rangers,2,OT,,,
1992-02-23,Calgary Flames,4,San Jose Sharks,2,,,,
1992-02-23,Boston Bruins,1,Vancouver Canucks,2,OT,,,
1992-02-23,Los Angeles Kings,4,Winnipeg Jets,2,,,,
1992-02-24,Minnesota North Stars,3,New Jersey Devils,1,,,,
1992-02-25,Buffalo Sabres,5,Calgary Flames,3,,,,
1992-02-25,St. Louis Blues,5,Hartford Whalers,2,,,,
1992-02-25,Chicago Blackhawks,1,New York Rangers,4,,,,
1992-02-25,New York Islanders,1,Philadelphia Flyers,4,,,,
1992-02-25,New Jersey Devils,5,Toronto Maple Leafs,5,OT,,,
1992-02-25,Los Angeles Kings,4,Vancouver Canucks,3,,,,
1992-02-25,Pittsburgh Penguins,3,Washington Capitals,5,,,,
1992-02-26,Winnipeg Jets,1,Edmonton Oilers,6,,,,
1992-02-26,Montreal Canadiens,4,Minnesota North Stars,1,,,,
1992-02-26,Quebec Nordiques,4,San Jose Sharks,7,,,,
1992-02-27,Toronto Maple Leafs,2,Boston Bruins,4,,,,
1992-02-27,Philadelphia Flyers,3,Calgary Flames,0,,,,
1992-02-27,Detroit Red Wings,2,Chicago Blackhawks,4,,,,
1992-02-27,Quebec Nordiques,2,Los Angeles Kings,4,,,,
1992-02-27,Hartford Whalers,8,Pittsburgh Penguins,4,,,,
1992-02-27,Washington Capitals,3,St. Louis Blues,7,,,,
1992-02-28,Philadelphia Flyers,2,Edmonton Oilers,4,,,,
1992-02-28,New York Islanders,3,New Jersey Devils,2,OT,,,
1992-02-28,Montreal Canadiens,3,San Jose Sharks,3,OT,,,
1992-02-28,Winnipeg Jets,3,Vancouver Canucks,5,,,,
1992-02-29,Washington Capitals,5,Boston Bruins,5,OT,,,
1992-02-29,Montreal Canadiens,3,Los Angeles Kings,5,,,,
1992-02-29,Hartford Whalers,5,Minnesota North Stars,4,OT,,,
1992-02-29,New Jersey Devils,3,New York Islanders,1,,,,
1992-02-29,Buffalo Sabres,2,Pittsburgh Penguins,5,,,,
1992-02-29,Detroit Red Wings,3,St. Louis Blues,2,,,,
1992-02-29,Chicago Blackhawks,5,Toronto Maple Leafs,6,OT,,,
1992-03-01,Chicago Blackhawks,3,Buffalo Sabres,1,,,,
1992-03-01,Hartford Whalers,4,New York Rangers,9,,,,
1992-03-01,Philadelphia Flyers,1,San Jose Sharks,0,,,,
1992-03-01,Minnesota North Stars,2,Toronto Maple Leafs,6,,,,
1992-03-01,Calgary Flames,0,Vancouver Canucks,11,,,,
1992-03-01,Edmonton Oilers,4,Winnipeg Jets,2,,,,
1992-03-01,Boston Bruins,4,Washington Capitals,1,,,,
1992-03-02,New York Rangers,7,New Jersey Devils,1,,,,
1992-03-02,St. Louis Blues,5,Vancouver Canucks,3,,,,
1992-03-03,Pittsburgh Penguins,6,Calgary Flames,3,,,,
1992-03-03,Winnipeg Jets,4,Detroit Red Wings,3,,,,
1992-03-03,Boston Bruins,0,Hartford Whalers,4,,,,
1992-03-03,Philadelphia Flyers,1,Los Angeles Kings,4,,,,
1992-03-03,Montreal Canadiens,4,New York Islanders,3,,,,
1992-03-03,Buffalo Sabres,4,Quebec Nordiques,4,OT,,,
1992-03-03,Minnesota North Stars,3,Washington Capitals,1,,,,
1992-03-04,Toronto Maple Leafs,5,Edmonton Oilers,2,,,,
1992-03-04,New Jersey Devils,5,New York Rangers,4,,,,
1992-03-04,Los Angeles Kings,4,San Jose Sharks,3,,,,
1992-03-05,Vancouver Canucks,2,Boston Bruins,2,OT,,,
1992-03-05,Toronto Maple Leafs,5,Calgary Flames,5,OT,,,
1992-03-05,New York Islanders,4,Chicago Blackhawks,4,OT,,,
1992-03-05,Minnesota North Stars,4,Detroit Red Wings,2,,,,
1992-03-05,Quebec Nordiques,10,Hartford Whalers,4,,,,
1992-03-06,New Jersey Devils,4,Buffalo Sabres,5,,,,
1992-03-06,St. Louis Blues,3,Edmonton Oilers,5,,,,
1992-03-06,Pittsburgh Penguins,7,San Jose Sharks,3,,,,
1992-03-06,Winnipeg Jets,3,Washington Capitals,3,OT,,,
1992-03-07,Chicago Blackhawks,2,Boston Bruins,1,,,,
1992-03-07,St. Louis Blues,1,Calgary Flames,5,,,,
1992-03-07,Vancouver Canucks,5,Hartford Whalers,1,,,,
1992-03-07,Pittsburgh Penguins,3,Los Angeles Kings,5,,,,
1992-03-07,New York Islanders,2,Montreal Canadiens,8,,,,
1992-03-07,New York Rangers,4,Philadelphia Flyers,5,,,,
1992-03-07,Detroit Red Wings,4,Quebec Nordiques,4,OT,,,
1992-03-07,New Jersey Devils,2,Washington Capitals,3,OT,,,
1992-03-08,New York Islanders,6,Buffalo Sabres,2,,,,
1992-03-08,Boston Bruins,0,Chicago Blackhawks,4,,,,
1992-03-08,Winnipeg Jets,2,Minnesota North Stars,4,,,,
1992-03-08,Detroit Red Wings,1,Montreal Canadiens,4,,,,
1992-03-08,Vancouver Canucks,7,Philadelphia Flyers,3,,,,
1992-03-08,Toronto Maple Leafs,1,San Jose Sharks,4,,,,
1992-03-09,Toronto Maple Leafs,1,Los Angeles Kings,4,,,,
1992-03-09,Washington Capitals,5,New York Rangers,2,,,,
1992-03-09,Hartford Whalers,0,Quebec Nordiques,2,,,,
1992-03-10,San Jose Sharks,1,Chicago Blackhawks,5,,,,
1992-03-10,Philadelphia Flyers,2,New York Islanders,5,,,,
1992-03-10,Calgary Flames,2,Pittsburgh Penguins,5,,,,
1992-03-10,Minnesota North Stars,2,St. Louis Blues,5,,,,
1992-03-11,Boston Bruins,3,Buffalo Sabres,6,,,,
1992-03-11,New Jersey Devils,2,Edmonton Oilers,2,OT,,,
1992-03-11,Los Angeles Kings,0,Hartford Whalers,4,,,,
1992-03-11,Toronto Maple Leafs,3,Minnesota North Stars,0,,,,
1992-03-11,Chicago Blackhawks,1,New York Rangers,7,,,,
1992-03-11,Montreal Canadiens,4,Quebec Nordiques,5,,,,
1992-03-11,San Jose Sharks,0,Winnipeg Jets,3,,,,
1992-03-12,Calgary Flames,4,Philadelphia Flyers,5,OT,,,
1992-03-12,New York Islanders,4,Pittsburgh Penguins,6,,,,
1992-03-12,Detroit Red Wings,5,St. Louis Blues,4,,,,
1992-03-12,New Jersey Devils,1,Vancouver Canucks,2,,,,
1992-03-13,Hartford Whalers,1,Winnipeg Jets,0,,,,
1992-03-14,Vancouver Canucks,6,Calgary Flames,4,,,,
1992-03-14,Hartford Whalers,1,Edmonton Oilers,3,,,,
1992-03-14,Detroit Red Wings,1,Minnesota North Stars,4,,,,
1992-03-14,Los Angeles Kings,2,Montreal Canadiens,5,,,,
1992-03-14,Buffalo Sabres,1,New York Islanders,4,,,,
1992-03-14,Washington Capitals,1,Philadelphia Flyers,3,,,,
1992-03-14,Boston Bruins,5,Quebec Nordiques,4,OT,,,
1992-03-14,New Jersey Devils,2,San Jose Sharks,3,,,,
1992-03-14,New York Rangers,6,St. Louis Blues,0,,,,
1992-03-14,Pittsburgh Penguins,3,Toronto Maple Leafs,6,,,,
1992-03-15,Los Angeles Kings,1,Boston Bruins,5,,,,
1992-03-15,Quebec Nordiques,4,Buffalo Sabres,6,,,,
1992-03-15,Pittsburgh Penguins,4,Chicago Blackhawks,3,,,,
1992-03-15,Detroit Red Wings,1,Winnipeg Jets,1,OT,,,
1992-03-15,New York Islanders,2,Washington Capitals,5,,,,
1992-03-16,Hartford Whalers,4,Calgary Flames,3,,,,
1992-03-16,Montreal Canadiens,1,New York Rangers,4,,,,
1992-03-17,Winnipeg Jets,4,Los Angeles Kings,5,,,,
1992-03-17,Buffalo Sabres,1,Minnesota North Stars,3,,,,
1992-03-17,Edmonton Oilers,5,Pittsburgh Penguins,6,,,,
1992-03-17,Detroit Red Wings,5,San Jose Sharks,4,,,,
1992-03-17,Quebec Nordiques,3,Toronto Maple Leafs,4,OT,,,
1992-03-17,St. Louis Blues,4,Washington Capitals,6,,,,
1992-03-18,Philadelphia Flyers,4,Montreal Canadiens,3,,,,
1992-03-18,New York Islanders,1,New York Rangers,1,OT,,,
1992-03-18,Hartford Whalers,2,Vancouver Canucks,3,,,,
1992-03-19,St. Louis Blues,4,Boston Bruins,1,,,,
1992-03-19,San Jose Sharks,1,Calgary Flames,3,,,,
1992-03-19,Minnesota North Stars,1,Chicago Blackhawks,4,,,,
1992-03-19,Buffalo Sabres,8,Los Angeles Kings,2,,,,
1992-03-19,Edmonton Oilers,5,New Jersey Devils,3,,,,
1992-03-19,Quebec Nordiques,3,Pittsburgh Penguins,6,,,,
1992-03-20,New York Rangers,4,Detroit Red Wings,2,,,,
1992-03-20,Winnipeg Jets,2,Vancouver Canucks,2,OT,,,
1992-03-20,Philadelphia Flyers,7,Washington Capitals,6,,,,
1992-03-21,Edmonton Oilers,4,Boston Bruins,3,,,,
1992-03-21,San Jose Sharks,5,Hartford Whalers,4,,,,
1992-03-21,Calgary Flames,2,Los Angeles Kings,5,,,,
1992-03-21,St. Louis Blues,3,Montreal Canadiens,3,OT,,,
1992-03-21,New York Islanders,2,New Jersey Devils,2,OT,,,
1992-03-21,Minnesota North Stars,2,Quebec Nordiques,4,,,,
1992-03-21,Chicago Blackhawks,3,Toronto Maple Leafs,1,,,,
1992-03-22,Buffalo Sabres,6,Chicago Blackhawks,2,,,,
1992-03-22,Pittsburgh Penguins,2,Hartford Whalers,2,OT,,,
1992-03-22,New Jersey Devils,3,New York Rangers,6,,,,
1992-03-22,Detroit Red Wings,3,Philadelphia Flyers,4,,,,
1992-03-22,Vancouver Canucks,1,Winnipeg Jets,5,,,,
1992-03-22,Edmonton Oilers,2,Washington Capitals,6,,,,
1992-03-23,San Jose Sharks,6,Boston Bruins,7,,,,
1992-03-23,St. Louis Blues,2,Toronto Maple Leafs,3,,,,
1992-03-24,Edmonton Oilers,4,Calgary Flames,4,OT,,,
1992-03-24,Pittsburgh Penguins,3,Detroit Red Wings,4,,,,
1992-03-24,Vancouver Canucks,4,Minnesota North Stars,2,,,,
1992-03-24,San Jose Sharks,3,New Jersey Devils,4,,,,
1992-03-24,New York Rangers,4,Philadelphia Flyers,3,,,,
1992-03-24,New York Islanders,2,Quebec Nordiques,5,,,,
1992-03-24,Hartford Whalers,8,Washington Capitals,2,,,,
1992-03-25,Toronto Maple Leafs,2,Buffalo Sabres,5,,,,
1992-03-25,Philadelphia Flyers,1,New York Rangers,4,,,,
1992-03-25,Montreal Canadiens,2,Winnipeg Jets,2,OT,,,
1992-03-26,Los Angeles Kings,2,Calgary Flames,7,,,,
1992-03-26,Boston Bruins,2,New Jersey Devils,4,,,,
1992-03-26,San Jose Sharks,4,New York Islanders,7,,,,
1992-03-26,Vancouver Canucks,3,Pittsburgh Penguins,7,,,,
1992-03-26,Chicago Blackhawks,5,Quebec Nordiques,4,OT,,,
1992-03-26,Hartford Whalers,2,St. Louis Blues,7,,,,
1992-03-27,Minnesota North Stars,3,Edmonton Oilers,5,,,,
1992-03-27,Los Angeles Kings,4,Winnipeg Jets,6,,,,
1992-03-27,Montreal Canadiens,3,Washington Capitals,4,,,,
1992-03-28,Buffalo Sabres,3,Boston Bruins,4,OT,,,
1992-03-28,Minnesota North Stars,3,Calgary Flames,4,,,,
1992-03-28,Vancouver Canucks,1,Detroit Red Wings,3,,,,
1992-03-28,Chicago Blackhawks,3,Hartford Whalers,1,,,,
1992-03-28,Quebec Nordiques,2,New Jersey Devils,5,,,,
1992-03-28,New York Rangers,1,New York Islanders,4,,,,
1992-03-28,Montreal Canadiens,3,Pittsburgh Penguins,6,,,,
1992-03-28,Toronto Maple Leafs,3,St. Louis Blues,2,,,,
1992-03-29,Hartford Whalers,2,Buffalo Sabres,2,OT,,,
1992-03-29,Toronto Maple Leafs,1,Chicago Blackhawks,5,,,,
1992-03-29,Los Angeles Kings,2,Edmonton Oilers,2,OT,,,
1992-03-29,Detroit Red Wings,6,New York Islanders,2,,,,
1992-03-29,New Jersey Devils,4,Philadelphia Flyers,5,,,,
1992-03-29,San Jose Sharks,5,Winnipeg Jets,6,,,,
1992-03-29,Vancouver Canucks,4,Washington Capitals,7,,,,
1992-03-31,Edmonton Oilers,2,Calgary Flames,5,,,,
1992-03-31,Chicago Blackhawks,3,Detroit Red Wings,3,OT,,,
1992-03-31,Buffalo Sabres,3,Minnesota North Stars,5,,,,
1992-03-31,Philadelphia Flyers,5,Pittsburgh Penguins,6,,,,
1992-03-31,Boston Bruins,5,Quebec Nordiques,4,OT,,,
1992-04-12,Quebec Nordiques,1,Boston Bruins,1,OT,,,
1992-04-12,Montreal Canadiens,1,Buffalo Sabres,3,,,,
1992-04-12,Winnipeg Jets,4,Calgary Flames,3,,,,
1992-04-12,Detroit Red Wings,2,Chicago Blackhawks,1,,,,
1992-04-12,San Jose Sharks,4,Edmonton Oilers,6,,,,
1992-04-12,Philadelphia Flyers,2,Hartford Whalers,4,,,,
1992-04-12,St. Louis Blues,1,Minnesota North Stars,1,OT,,,
1992-04-12,Washington Capitals,4,New Jersey Devils,3,OT,,,
1992-04-12,New York Islanders,6,Toronto Maple Leafs,2,,,,
1992-04-12,Los Angeles Kings,6,Vancouver Canucks,1,,,,
1992-04-13,Hartford Whalers,3,Boston Bruins,6,,,,
1992-04-13,Pittsburgh Penguins,1,New Jersey Devils,5,,,,
1992-04-13,Toronto Maple Leafs,2,Philadelphia Flyers,6,,,,
1992-04-13,New York Islanders,1,Washington Capitals,1,OT,,,
1992-04-14,Winnipeg Jets,6,Edmonton Oilers,2,,,,
1992-04-14,Vancouver Canucks,3,Los Angeles Kings,2,,,,
1992-04-14,Detroit Red Wings,7,Minnesota North Stars,4,,,,
1992-04-14,Buffalo Sabres,3,Quebec Nordiques,7,,,,
1992-04-14,Chicago Blackhawks,3,St. Louis Blues,5,,,,
1992-04-15,Quebec Nordiques,4,Buffalo Sabres,3,,,,
1992-04-15,Boston Bruins,4,Montreal Canadiens,4,OT,,,
1992-04-15,New Jersey Devils,0,New York Islanders,7,,,,
1992-04-15,Hartford Whalers,4,Philadelphia Flyers,3,OT,,,
1992-04-15,Washington Capitals,1,Pittsburgh Penguins,4,,,,
1992-04-15,Calgary Flames,4,San Jose Sharks,3,,,,
1992-04-15,New York Rangers,2,Toronto Maple Leafs,4,,,,
1992-04-16,Pittsburgh Penguins,1,New York Rangers,7,,,,
1992-04-16,Winnipeg Jets,5,San Jose Sharks,3,,,,
1992-04-16,Minnesota North Stars,3,St. Louis Blues,5,,,,
1992-04-16,Calgary Flames,4,Vancouver Canucks,4,OT,,,
